n,k,comparisons,swaps
26700,13350,85958,61286
26700,13350,87396,62029
26700,13350,85206,60839
26700,13350,84805,60481
26700,13350,85482,60783
26700,13350,86028,61367
26700,13350,87099,62210
26700,13350,87354,62280
26700,13350,43857,31171
26700,13350,84556,60157
26700,13350,87226,62240
26700,13350,86971,62101
26700,13350,85243,60772
26700,13350,87683,62472
26700,13350,85538,60675
26700,13350,85253,60693
26700,13350,87916,62556
26700,13350,87481,62143
26700,13350,87216,62227
26700,13350,87899,62518
26700,13350,86209,61510
26700,13350,85993,61396
26700,13350,86987,62091
26700,13350,87702,62152
26700,13350,87599,62129
26700,13350,85209,60682
26700,13350,86957,61963
26700,13350,86858,61875
26700,13350,87858,62548
26700,13350,85296,60680
26700,13350,84837,60344
26700,26700,84916,60964
26700,26700,85418,61203
26700,26700,85805,61392
26700,26700,84365,60275
26700,26700,85381,61046
26700,26700,85602,61406
26700,26700,86218,61697
26700,26700,85705,61454
26700,26700,86100,61715
26700,26700,85362,61104
26700,26700,85850,61570
26700,26700,84465,60295
26700,26700,85907,61408
26700,26700,86066,61763
26700,26700,79815,56927
26700,26700,85979,61478
26700,26700,86028,61547
26700,26700,86589,61946
26700,26700,85441,61296
26700,26700,82210,58604
26700,26700,85273,60985
26700,26700,86163,61544
26700,26700,86020,61396
26700,26700,85668,61134
26700,26700,86137,61776
26700,26700,85940,61550
26700,26700,85512,61265
26700,26700,84157,60128
26700,26700,85600,61398
26700,26700,86455,61810
26700,26700,85141,60853
26700,26700,86871,62218
26700,26700,86016,61497
26700,26700,85360,61247
26700,26700,85921,61361
26700,26700,86115,61855
26700,26700,86388,61913
26700,26700,86154,61732
26700,26700,85546,61318
26700,26700,86917,62233
26700,26700,86205,61643
26700,26700,83882,60109
26700,26700,86271,61714
26700,26700,85616,61467
26700,26700,86465,61802
26700,26700,85673,61264
26700,26700,85974,61784
26700,26700,85358,61244
26700,26700,85411,61330
26700,26700,86022,61692
26800,1,85866,60982
26800,1,85442,60453
26800,1,84834,59957
26800,1,85511,60697
26800,1,85304,60355
26800,1,85796,60882
26800,1,85011,60048
26800,1,84636,59671
26800,1,85695,60731
26800,1,84432,59341
26800,1,84724,60004
26800,1,85241,60397
26800,1,85852,60954
26800,1,85159,60261
26800,1,85214,60296
26800,1,85211,60110
26800,1,85312,60540
26800,1,85277,60399
26800,1,85041,59913
26800,1,84295,59481
26800,1,85016,60087
26800,1,85207,60292
26800,1,85397,60457
26800,1,84753,59858
26800,1,84465,59793
26800,1,85374,60334
26800,1,85043,60207
26800,1,84662,59684
26800,1,85067,60096
26800,1,85640,60824
26800,1,83949,59357
26800,1,85712,60605
26800,1,84570,59792
26800,1,85871,60860
26800,1,85524,60540
26800,1,85216,60242
26800,1,84998,60158
26800,1,83459,58859
26800,1,85462,60489
26800,1,85172,60354
26800,1,85446,60382
26800,1,85188,60415
26800,1,85566,60676
26800,1,85283,60431
26800,1,84973,60033
26800,1,84597,59819
26800,1,85343,60597
26800,1,84910,60045
26800,1,85445,60626
26800,1,85720,60920
26800,13400,87502,62183
26800,13400,86090,61331
26800,13400,88428,62818
26800,13400,85263,60518
26800,13400,86702,61722
26800,13400,86592,61626
26800,13400,86176,61250
26800,13400,84749,60415
26800,13400,87655,62236
26800,13400,86713,61786
26800,13400,86150,61317
26800,13400,87876,62488
26800,13400,85902,61205
26800,13400,85313,60800
26800,13400,86931,61860
26800,13400,88421,62962
26800,13400,86024,61363
26800,13400,86471,61533
26800,13400,86924,61825
26800,13400,87815,62292
26800,13400,85438,60787
26800,13400,85955,61546
26800,13400,87875,62595
26800,13400,77667,55024
26800,13400,86409,61378
26800,13400,86809,61685
26800,13400,88485,62805
26800,13400,85854,61319
26800,13400,86740,61695
26800,13400,86421,61429
26800,13400,85940,61056
26800,13400,77777,55208
26800,13400,88213,62810
26800,13400,87327,62340
26800,13400,87746,62459
26800,13400,88528,62914
26800,13400,86657,61698
26800,13400,87424,62188
26800,13400,86106,61251
26800,13400,85880,61092
26800,13400,87231,62122
26800,13400,87294,61860
26800,13400,85452,60860
26800,13400,88732,63181
26800,13400,88134,62584
26800,13400,86482,61647
26800,13400,88134,62670
26800,13400,85828,61222
26800,13400,85649,61106
26800,13400,86246,61446
26800,26800,86307,61849
26800,26800,84704,60537
26800,26800,85742,61460
26800,26800,86359,62163
26800,26800,82070,58658
26800,26800,86235,61877
26800,26800,86391,62002
26800,26800,86498,61960
26800,26800,86683,62098
26800,26800,82230,58821
26800,26800,86057,61661
26800,26800,84981,60735
26800,26800,86310,61866
26800,26800,85377,61006
26800,26800,86693,62161
26800,26800,86134,61671
26800,26800,84868,60858
26800,26800,86805,62183
26800,26800,85932,61564
26800,26800,86716,62149
26800,26800,86178,61837
26800,26800,86181,61701
26800,26800,87228,62497
26800,26800,85311,61101
26800,26800,85643,61571
26800,26800,86495,61801
26800,26800,85380,60998
26800,26800,86011,61512
26800,26800,86637,62087
26800,26800,86395,61840
26800,26800,85373,61338
26800,26800,86834,62389
26800,26800,86183,61868
26800,26800,86497,61791
26800,26800,86881,62098
26800,26800,86374,61868
26800,26800,85644,61470
26800,26800,85305,61012
26800,26800,86101,61790
26800,26800,85477,61349
26800,26800,84955,60505
26800,26800,86699,62080
26800,26800,86197,61826
26800,26800,85558,60945
26800,26800,86322,61896
26800,26800,86228,61654
26800,26800,86168,61825
26800,26800,86270,61776
26800,26800,86739,62114
26800,26800,86933,62350
26900,1,85881,60854
26900,1,85731,60646
26900,1,85179,60314
26900,1,83821,59277
26900,1,86091,61156
26900,1,84798,59798
26900,1,85529,60535
26900,1,85450,60288
26900,1,85137,60133
26900,1,85282,60392
26900,1,85738,60723
26900,1,84972,59882
26900,1,85957,60898
26900,1,85628,60812
26900,1,84580,59833
26900,1,85338,60400
26900,1,84232,59368
26900,1,86070,61025
26900,1,83336,58776
26900,1,77026,54230
26900,1,84658,59627
26900,1,85412,60439
26900,1,85892,60672
26900,1,86058,61087
26900,1,86054,60877
26900,1,86054,61030
26900,1,85287,60134
26900,1,85118,60089
26900,1,85419,60405
26900,1,85553,60631
26900,1,85744,60719
26900,1,83984,59285
26900,1,86268,61271
26900,1,85528,60572
26900,1,86085,61169
26900,1,84930,59751
26900,1,85393,60356
26900,1,85201,60333
26900,1,86248,61168
26900,1,85207,60288
26900,1,85422,60403
26900,1,85312,60155
26900,1,85341,60205
26900,1,85317,60401
26900,1,85724,60624
26900,1,85780,60605
26900,1,85686,60511
26900,1,85696,60710
26900,1,85497,60441
26900,1,85694,60603
26900,13450,87451,62201
26900,13450,86888,61799
26900,13450,88560,63142
26900,13450,87790,62437
26900,13450,87163,61941
26900,13450,87385,62406
26900,13450,85371,60778
26900,13450,85985,61259
26900,13450,77595,54969
26900,13450,85599,61043
26900,13450,85859,61072
26900,13450,84935,60284
26900,13450,88282,62798
26900,13450,86441,61558
26900,13450,88100,62610
26900,13450,85636,61145
26900,13450,86000,61018
26900,13450,88154,62605
26900,13450,88608,62990
26900,13450,86151,61354
26900,13450,87203,62142
26900,13450,87506,62351
26900,13450,86056,61085
26900,13450,86447,61408
26900,13450,86924,61855
26900,13450,86675,61733
26900,13450,86031,61139
26900,13450,87331,62085
26900,13450,88659,63072
26900,13450,86351,61512
26900,13450,88022,62657
26900,13450,86499,61693
26900,13450,87578,62437
26900,13450,88546,62975
26900,13450,87870,62549
26900,13450,86275,61557
26900,13450,77987,55329
26900,13450,86567,61612
26900,13450,88196,62917
26900,13450,86095,61363
26900,13450,88104,62852
26900,13450,87900,62656
26900,13450,87240,62127
26900,13450,88180,62514
26900,13450,84120,59799
26900,13450,86328,61554
26900,13450,86103,61227
26900,13450,86221,61303
26900,13450,88793,63142
26900,13450,86371,61427
26900,26900,85985,61756
26900,26900,84627,60721
26900,26900,86072,61466
26900,26900,86417,61753
26900,26900,86890,61977
26900,26900,86350,62208
26900,26900,85999,61666
26900,26900,86409,61934
26900,26900,87594,62823
26900,26900,86978,62351
26900,26900,77009,55111
26900,26900,86443,61761
26900,26900,86780,62017
26900,26900,86173,61818
26900,26900,85486,61138
26900,26900,87392,62537
26900,26900,85291,61025
26900,26900,86512,61943
26900,26900,86433,61829
26900,26900,87119,62411
26900,26900,86488,61690
26900,26900,86128,61769
26900,26900,86027,61705
26900,26900,86198,61634
26900,26900,84700,60421
26900,26900,86244,61782
26900,26900,86644,61989
26900,26900,87034,62142
26900,26900,85552,61312
26900,26900,86208,61502
26900,26900,86304,61925
26900,26900,86648,62134
26900,26900,86323,61784
26900,26900,85512,61085
26900,26900,86686,62156
26900,26900,84415,60062
26900,26900,86569,62088
26900,26900,86630,62008
26900,26900,85994,61453
26900,26900,86964,62505
26900,26900,86402,61934
26900,26900,86018,61758
26900,26900,86112,61601
26900,26900,86873,62207
26900,26900,85446,61127
26900,26900,86112,61733
26900,26900,86158,61742
26900,26900,84838,60628
26900,26900,87155,62276
26900,26900,85990,61508
27000,1,85890,60892
27000,1,86371,61149
27000,1,85274,60136
27000,1,86225,60973
27000,1,85755,60604
27000,1,85592,60412
27000,1,86107,60842
27000,1,84158,59393
27000,1,85656,60570
27000,1,85679,60540
27000,1,86247,61228
27000,1,86115,61086
27000,1,86159,61088
27000,1,85250,60218
27000,1,85868,60827
27000,1,86046,60924
27000,1,85661,60515
27000,1,85369,60261
27000,1,84978,60083
27000,1,85321,60341
27000,1,85718,60639
27000,1,85802,60813
27000,1,86252,61181
27000,1,86445,61313
27000,1,85625,60532
27000,1,84384,59534
27000,1,85497,60409
27000,1,86108,61017
27000,1,86167,61088
27000,1,85751,60820
27000,1,85706,60608
27000,1,85046,60022
27000,1,77726,54884
27000,1,85563,60456
27000,1,84444,59733
27000,1,85843,60745
27000,1,86091,60983
27000,1,86131,60897
27000,1,86057,60858
27000,1,85514,60488
27000,1,86088,60996
27000,1,85626,60565
27000,1,85906,60748
27000,1,84640,59836
27000,1,86222,61246
27000,1,86525,61444
27000,1,85905,60868
27000,1,85979,60925
27000,1,86589,61431
27000,1,85632,60625
27000,13500,87126,62079
27000,13500,89244,63459
27000,13500,86948,61969
27000,13500,88402,62960
27000,13500,87904,62466
27000,13500,86751,61705
27000,13500,87070,62089
27000,13500,89095,63269
27000,13500,86804,61878
27000,13500,87302,62144
27000,13500,86314,61224
27000,13500,86044,61242
27000,13500,88201,62729
27000,13500,88400,63079
27000,13500,86082,61367
27000,13500,88431,62691
27000,13500,87817,62493
27000,13500,86455,61432
27000,13500,86925,61690
27000,13500,85945,60969
27000,13500,86376,61361
27000,13500,86610,61711
27000,13500,86945,61864
27000,13500,88834,63158
27000,13500,87407,62316
27000,13500,87185,62176
27000,13500,86512,61657
27000,13500,84860,60478
27000,13500,86521,61558
27000,13500,89092,63331
27000,13500,86636,61601
27000,13500,85795,60879
27000,13500,87963,62565
27000,13500,88325,63059
27000,13500,87011,61995
27000,13500,88459,62970
27000,13500,88739,62963
27000,13500,88164,62799
27000,13500,85774,60917
27000,13500,87675,62384
27000,13500,87728,62626
27000,13500,86253,61510
27000,13500,87485,62405
27000,13500,88030,62469
27000,13500,89580,63739
27000,13500,87860,62619
27000,13500,87770,62537
27000,13500,88052,62762
27000,13500,87207,62056
27000,13500,87354,62302
27000,27000,82602,58937
27000,27000,87527,62425
27000,27000,85844,61461
27000,27000,86873,62304
27000,27000,87553,62779
27000,27000,86900,61994
27000,27000,87106,62522
27000,27000,86260,61564
27000,27000,86244,61650
27000,27000,87319,62520
27000,27000,87391,62502
27000,27000,86884,62278
27000,27000,86811,62206
27000,27000,87307,62526
27000,27000,87498,62703
27000,27000,86477,61992
27000,27000,87132,62503
27000,27000,86391,62108
27000,27000,86991,62249
27000,27000,86024,61642
27000,27000,86764,62127
27000,27000,86994,62475
27000,27000,86601,61982
27000,27000,86272,61829
27000,27000,87247,62472
27000,27000,85879,61420
27000,27000,88108,62988
27000,27000,85922,61597
27000,27000,86492,62004
27000,27000,87188,62400
27000,27000,87170,62367
27000,27000,87385,62655
27000,27000,86480,62145
27000,27000,86493,62137
27000,27000,87475,62663
27000,27000,86064,61750
27000,27000,87531,62899
27000,27000,86827,62264
27000,27000,87804,62931
27000,27000,86854,62171
27000,27000,87259,62472
27000,27000,87439,62624
27000,27000,86502,62049
27000,27000,82525,58824
27000,27000,86448,61952
27000,27000,87147,62468
27000,27000,87022,62237
27000,27000,86724,61947
27000,27000,86534,61953
27000,27000,85976,61136
27100,1,86253,61148
27100,1,85852,60761
27100,1,86823,61665
27100,1,85752,60716
27100,1,86496,61347
27100,1,85378,60073
27100,1,86680,61505
27100,1,86176,61105
27100,1,86705,61561
27100,1,86356,61172
27100,1,86092,60944
27100,1,86442,61307
27100,1,78052,55058
27100,1,86239,61034
27100,1,86020,60776
27100,1,85795,60620
27100,1,86235,61052
27100,1,86264,61093
27100,1,86000,60728
27100,1,86422,61349
27100,1,86233,60942
27100,1,86253,61016
27100,1,86238,61118
27100,1,85554,60548
27100,1,86435,61265
27100,1,86661,61462
27100,1,85632,60649
27100,1,85978,60890
27100,1,85793,60620
27100,1,86371,61126
27100,1,85793,60734
27100,1,86625,61339
27100,1,86431,61255
27100,1,85772,60705
27100,1,86302,61068
27100,1,86430,61165
27100,1,85347,60244
27100,1,86743,61665
27100,1,85932,60750
27100,1,86847,61778
27100,1,86226,60912
27100,1,85843,60700
27100,1,85639,60368
27100,1,86023,60864
27100,1,85793,60633
27100,1,85853,60664
27100,1,86610,61412
27100,1,86184,60853
27100,1,86001,60869
27100,1,84965,59924
27100,13550,89086,63609
27100,13550,86319,61523
27100,13550,89425,63688
27100,13550,88595,63061
27100,13550,89218,63422
27100,13550,89169,63336
27100,13550,89771,63777
27100,13550,86507,61642
27100,13550,87423,62336
27100,13550,86813,61911
27100,13550,86977,61809
27100,13550,87055,62224
27100,13550,89161,63285
27100,13550,89333,63371
27100,13550,89663,63792
27100,13550,86974,61695
27100,13550,89015,63326
27100,13550,88893,62985
27100,13550,87238,62360
27100,13550,87436,62338
27100,13550,85508,60895
27100,13550,86527,61552
27100,13550,85424,60873
27100,13550,88911,63051
27100,13550,89253,63549
27100,13550,87202,62197
27100,13550,85944,60877
27100,13550,87642,62386
27100,13550,85883,61055
27100,13550,87129,62256
27100,13550,88888,63269
27100,13550,88714,63221
27100,13550,87198,61989
27100,13550,85109,60487
27100,13550,86468,61563
27100,13550,89018,63455
27100,13550,86293,61353
27100,13550,86974,62063
27100,13550,86739,61638
27100,13550,86931,61921
27100,13550,88474,62921
27100,13550,89283,63481
27100,13550,88244,62894
27100,13550,86832,61768
27100,13550,88807,63185
27100,13550,86593,61683
27100,13550,88221,62745
27100,13550,86137,61209
27100,13550,86984,62065
27100,13550,86747,61388
27100,27100,86398,61984
27100,27100,87058,62339
27100,27100,87932,62936
27100,27100,87804,63056
27100,27100,87986,63012
27100,27100,87607,62781
27100,27100,87278,62414
27100,27100,86666,62030
27100,27100,87173,62644
27100,27100,78163,55710
27100,27100,87451,62660
27100,27100,87324,62486
27100,27100,87917,63028
27100,27100,87091,62225
27100,27100,87858,62776
27100,27100,87683,62934
27100,27100,88119,62914
27100,27100,87429,62425
27100,27100,87474,62697
27100,27100,85378,61122
27100,27100,87681,62882
27100,27100,86275,61626
27100,27100,87276,62582
27100,27100,87168,62463
27100,27100,87726,62737
27100,27100,87506,62648
27100,27100,86180,61563
27100,27100,87781,62844
27100,27100,87008,62392
27100,27100,84909,60738
27100,27100,85173,60905
27100,27100,87989,63059
27100,27100,88464,63273
27100,27100,86722,61986
27100,27100,87821,62957
27100,27100,85318,61092
27100,27100,85883,61499
27100,27100,86625,61853
27100,27100,87165,62371
27100,27100,87376,62503
27100,27100,87450,62728
27100,27100,87008,62203
27100,27100,78247,55819
27100,27100,87702,62810
27100,27100,87224,62507
27100,27100,88165,63046
27100,27100,87537,62673
27100,27100,87591,62619
27100,27100,87458,62611
27100,27100,87091,62455
27200,1,86271,60994
27200,1,86373,61157
27200,1,86188,60993
27200,1,86291,60942
27200,1,86716,61304
27200,1,86787,61564
27200,1,86802,61601
27200,1,86188,60932
27200,1,86579,61257
27200,1,85300,60107
27200,1,85930,60836
27200,1,86961,61670
27200,1,87180,62022
27200,1,86325,61005
27200,1,86219,60861
27200,1,84687,59730
27200,1,87034,61782
27200,1,85874,60653
27200,1,86808,61586
27200,1,86827,61540
27200,1,86417,61095
27200,1,86431,61225
27200,1,86531,61173
27200,1,85850,60484
27200,1,86431,61316
27200,1,85792,60498
27200,1,86289,61091
27200,1,86540,61070
27200,1,85862,60612
27200,1,86488,61173
27200,1,86524,61308
27200,1,86712,61354
27200,1,86569,61311
27200,1,85998,60685
27200,1,86464,61227
27200,1,85842,60614
27200,1,86554,61147
27200,1,87051,61856
27200,1,86422,61043
27200,1,86429,61220
27200,1,87229,61810
27200,1,86758,61388
27200,1,86572,61271
27200,1,86979,61651
27200,1,86113,60942
27200,1,86109,60901
27200,1,86525,61205
27200,1,86720,61550
27200,1,84395,59509
27200,1,86710,61459
27200,13600,89912,63944
27200,13600,87751,62562
27200,13600,86890,61683
27200,13600,87274,62137
27200,13600,88800,63191
27200,13600,87216,62006
27200,13600,86766,61831
27200,13600,86749,61688
27200,13600,87153,62056
27200,13600,87201,62234
27200,13600,89568,63934
27200,13600,88894,63343
27200,13600,86665,61668
27200,13600,88056,62789
27200,13600,87864,62685
27200,13600,88769,63276
27200,13600,88072,62678
27200,13600,87414,62053
27200,13600,87357,62260
27200,13600,86861,61772
27200,13600,87659,62482
27200,13600,87539,62554
27200,13600,87387,62410
27200,13600,89288,63584
27200,13600,86725,61728
27200,13600,88359,62873
27200,13600,88836,63145
27200,13600,87998,62664
27200,13600,89836,63794
27200,13600,89131,63418
27200,13600,87625,62272
27200,13600,83477,59590
27200,13600,88861,63082
27200,13600,89751,63751
27200,13600,89062,63251
27200,13600,88754,63316
27200,13600,88358,62891
27200,13600,89715,63853
27200,13600,89782,63737
27200,13600,89299,63453
27200,13600,87286,62319
27200,13600,87711,62553
27200,13600,89783,63733
27200,13600,89803,63810
27200,13600,87362,62156
27200,13600,89079,63387
27200,13600,88811,63248
27200,13600,88514,63188
27200,13600,87686,62517
27200,13600,87099,62122
27200,27200,88165,62901
27200,27200,88445,63466
27200,27200,86898,62427
27200,27200,87199,62481
27200,27200,88134,62994
